Station Name,Venue Name,Distance,Ratings,Review Count,Primary Category
Elterleinplatz,Hühnerparadies,428.40176673574433,4.0,9,Chicken Shop
Elterleinplatz,TeeParadies,85.96608923877466,4.0,1,Coffee & Tea
Elterleinplatz,Annalisa,370.04669734879184,4.5,8,Pizza
Elterleinplatz,Fania,500.72928060681767,4.5,6,Cocktail Bars
Elterleinplatz,Empanada Box,214.37068261084138,5.0,1,Latin American
Siebensternplatz,Amerlingbeisl,170.96260565328154,4.0,82,Coffee & Tea
Siebensternplatz,7Stern Bräu,82.6000886816285,3.5,109,Austrian
Siebensternplatz,Figar,139.34522915670829,4.0,35,Cafes
Siebensternplatz,Ulrich,282.3458775252516,4.5,144,Cafes
Siebensternplatz,7*Stern,77.33260735847772,3.5,32,Cafes
Siebensternplatz,China-Restaurant Ostwind,198.11822236246,4.5,30,Chinese
Siebensternplatz,Lobo y Luna,106.10123809255346,4.0,24,Spanish
Siebensternplatz,Weinschenke,77.38743444277544,4.5,9,Burgers
Siebensternplatz,I Ragazzi,326.279010371399,4.5,65,Pizza
Siebensternplatz,Meeru Cocktailbar,109.07065019985676,4.5,12,Cocktail Bars
Siebensternplatz,Glacis Beisl,362.44698460372786,4.0,136,Austrian
Siebensternplatz,Pizzeria Osteria Da Giovanni,185.81487201271207,4.5,25,Pizza
Siebensternplatz,Schnitzelwirt,244.54026783085004,4.0,133,Schnitzel
Siebensternplatz,The Lizard,57.62542457065704,4.0,15,Pool Halls
Siebensternplatz,Tian,209.71404320808057,4.5,19,Vegetarian
Siebensternplatz,Toni's Kulinarium 7,85.63530150706316,4.0,13,Austrian
Siebensternplatz,Gelateria La Romana,153.20350839454872,4.5,42,Ice Cream & Frozen Yogurt
Siebensternplatz,I Carusi,65.00891010137425,3.0,25,Italian
Siebensternplatz,Restaurant Epos,136.35523702953577,4.5,5,Greek
Siebensternplatz,KÄUZCHEN,383.8467125821386,4.0,43,Austrian
Rosensteingasse / Blumengasse,Die 4,193.8691403538904,4.5,3,Austrian
Rosensteingasse / Blumengasse,Schrammelbeisl,426.4010355377301,4.5,7,Gastropubs
Rosensteingasse / Blumengasse,Rosenstein Biergrillgarten,23.546282957481083,3.0,1,Beer Garden
Rosensteingasse / Blumengasse,China-Restaurant Guang Zhou,121.12195259282622,4.5,2,Chinese
Rosensteingasse / Blumengasse,Hühnerparadies,437.54458709529797,4.0,9,Chicken Shop
Rosensteingasse / Blumengasse,Annalisa,281.1546519614455,4.5,8,Pizza
Rosensteingasse / Blumengasse,La Ventura,191.79632830331718,4.0,1,Pizza
Rosensteingasse / Blumengasse,Brandstetter,491.89754065950933,4.5,3,Beisl
Rosensteingasse / Blumengasse,O'sfizio,541.4896200889744,5.0,1,Italian
Rosensteingasse / Blumengasse,Sheng Long,521.4663102197059,4.5,4,Asian Fusion
Rosensteingasse / Blumengasse,Schneekugelmuseum,252.86334204104577,4.0,1,Arts & Crafts
Rosensteingasse / Blumengasse,Amore Mio,392.77373132845065,3.5,3,Pizza
Rosensteingasse / Blumengasse,Marienbeisl,539.9759240799398,5.0,1,Austrian
Rosensteingasse / Blumengasse,Empanada Box,458.9550816484017,5.0,1,Latin American
Rosensteingasse / Blumengasse,Marie-Ebner-Eschenbach-Park,622.6077673486668,4.0,4,Playgrounds
Rosensteingasse / Blumengasse,Pub Refugium,197.53612896986417,2.0,1,Burgers
Rosensteingasse / Blumengasse,Pizzeria La Kuilla di Mare,271.4392412558387,3.0,3,Pizza
Rosensteingasse / Blumengasse,Hernals. Kebap Pizza,517.1074579223812,4.5,2,Pizza
Rosensteingasse / Blumengasse,Asia Zhan Hung,491.7415191228644,4.0,1,Chinese
Rosensteingasse / Blumengasse,Pizzeria La-Ventura,188.15116491163337,3.0,1,Pizza
Thaliastraße U,Flatchers,114.65636320405115,4.0,96,Steakhouses
Thaliastraße U,Café Derwisch,98.54975349877157,4.5,10,Turkish
Thaliastraße U,Pars,212.63266506719796,4.5,56,Persian/Iranian
Thaliastraße U,Rhiz,129.20970056651345,4.5,16,Bars
Thaliastraße U,Gürtelbräu,189.30632861371342,4.0,19,Austrian
Thaliastraße U,Schilling,493.0241890096853,4.0,55,Austrian
Thaliastraße U,Cafe Hummel,536.224722151583,4.0,46,Cafes
Thaliastraße U,Kebapbude U6-Station,17.46435770228076,4.5,4,Food Stands
Thaliastraße U,Chelsea,224.4202051020515,4.0,54,Bars
Thaliastraße U,Marks,546.5568120548239,4.0,49,Austrian
Thaliastraße U,Weinhaus Sittl,305.7544294889282,4.5,14,Beisl
Thaliastraße U,Würstelstand  Heisse am Gürtel,17.46435770228076,4.5,3,Curry Sausage
Thaliastraße U,Loop,167.50571718073988,4.0,9,Bars
Thaliastraße U,Tri Stelle Pizzeria Lieferservice,139.00742267195594,5.0,2,Pizza
Thaliastraße U,FANIA LIVE,111.62920783222303,4.5,3,Bars
Thaliastraße U,Ragnarhof,204.80641941061288,4.0,11,Performing Arts
Thaliastraße U,Backbone Irishpub,560.8044529062993,4.0,12,Irish Pub
Thaliastraße U,Zum kleinen Sacher,17.46435770228076,5.0,1,Food Stands
Thaliastraße U,Tredici Gradi,371.0777143584053,4.5,7,Wine Bars
Thaliastraße U,Chili & Pfeffer,440.73042123700117,4.5,9,Chinese
Dresdner Straße U,Kebab Mampf,146.27350243686357,3.0,6,Kebab
Dresdner Straße U,Xtanbul Restaurant,62.02189508971003,4.5,3,Kebab
Dresdner Straße U,D'lounge,517.841651357299,4.0,11,Pizza
Dresdner Straße U,Kebap Buhara - Hasan Bayar,42.51425965628452,4.5,2,Turkish
Dresdner Straße U,SOHO,503.5187778345203,3.5,12,Hookah Bars
Dresdner Straße U,Ra'Mien Go,201.83475471089,3.0,2,Asian Fusion
Dresdner Straße U,Siegreich,516.0483015910024,3.5,5,Chinese
Dresdner Straße U,Pani Bär,530.0101708585659,4.0,6,Mongolian
Dresdner Straße U,Café Haller,241.44604701457123,4.0,1,Dive Bars
Dresdner Straße U,Starbucks,526.7009153279578,3.5,18,Coffee & Tea
Dresdner Straße U,Doga Supermarkt und Bäckerei,262.0754150792648,4.5,3,Grocery
Dresdner Straße U,Gasthaus zur Hausmannskost,290.74077197834,5.0,1,Gastropubs
Dresdner Straße U,Noodle King,300.04802075314024,5.0,2,Sushi Bars
Dresdner Straße U,Sunrise Gourmet - Kioyo,474.0993673452931,3.0,15,Japanese
Dresdner Straße U,Zu den 3 goldenen Kugeln,526.7009153279578,2.5,5,Austrian
Dresdner Straße U,Fähnrich´s,374.3342541428478,4.5,2,Austrian
Dresdner Straße U,Sunrise KYOTO - Reisspezialitäten,572.8738398861037,3.5,7,Pan Asian
Dresdner Straße U,Café Schneider,286.29303769450127,4.0,2,Cafes
Dresdner Straße U,Mango's die besondere Cocktail-Bar,526.7009153279578,5.0,1,Bars
Dresdner Straße U,Dietmar Fercher,482.8718123867975,4.0,5,Bakeries
Reinprechtsdorfer Brücke,Woracziczky,145.1914336757027,5.0,24,Austrian
Reinprechtsdorfer Brücke,Ristorante GONDOLA,79.50623026385622,4.0,17,Pizza
Reinprechtsdorfer Brücke,Mini,334.92850173239265,4.5,72,International
Reinprechtsdorfer Brücke,Restaurant Colombo Hoppers,50.268541676160034,3.5,28,Asian Fusion
Reinprechtsdorfer Brücke,Senhor Vinho,302.80995976685864,5.0,17,Portuguese
Reinprechtsdorfer Brücke,Budapest Bistro,495.55426793031006,4.5,22,Bistros
Reinprechtsdorfer Brücke,Ghisallo,63.1126769130794,5.0,3,Mediterranean
Reinprechtsdorfer Brücke,le Pho,333.7896617374624,4.0,54,Vietnamese
Reinprechtsdorfer Brücke,Motto,608.5246092265256,4.0,41,Bars
Reinprechtsdorfer Brücke,Disco Volante,329.76230384192803,4.0,37,Italian
Reinprechtsdorfer Brücke,Werkzeug H,393.63403775881756,4.0,38,Bars
Reinprechtsdorfer Brücke,Vietnam Bistro,65.40650005282177,4.0,9,Vietnamese
Reinprechtsdorfer Brücke,Zum Stöger,291.27017570306646,4.5,14,Austrian
Reinprechtsdorfer Brücke,Cafe Willendorf,468.0539510483824,4.5,16,Cafes
Reinprechtsdorfer Brücke,Thai Isaan Kitchen,390.5181942105405,4.0,52,Thai
Reinprechtsdorfer Brücke,Nam Nam Deli,362.51799501158666,4.5,21,Indian
Reinprechtsdorfer Brücke,Nam Nam,371.9382959199295,3.5,47,Indian
Reinprechtsdorfer Brücke,Dublin,370.9515288802186,4.0,14,Irish Pub
Reinprechtsdorfer Brücke,Ströck,125.00068094098219,4.0,6,Coffee & Tea
Reinprechtsdorfer Brücke,La Vita è Bella,480.00096710012855,4.5,8,Wine Bars
Westbahnhof S U / Felberstraße,Aroi Thai,597.7757951790517,4.5,27,Thai
Westbahnhof S U / Felberstraße,Pulkautaler Weinhaus,45.77441840508384,3.5,8,Gastropubs
Westbahnhof S U / Felberstraße,Schillinger's Swing Kitchen,461.73258495034656,4.5,52,Vegan
Westbahnhof S U / Felberstraße,Le Burger,402.5808539277987,3.5,37,Burgers
Westbahnhof S U / Felberstraße,tata,466.93507490827017,4.5,18,Vietnamese
Westbahnhof S U / Felberstraße,freiraum,421.5284929698513,3.5,139,Cafes
Westbahnhof S U / Felberstraße,Xus Cooking,420.8880095069503,4.0,43,Vegan
Westbahnhof S U / Felberstraße,Vapiano,216.86334452867402,3.5,42,Italian
Westbahnhof S U / Felberstraße,Känguruh,539.4897203590415,4.5,32,Beer Bar
Westbahnhof S U / Felberstraße,EBI 7,428.0400260745095,4.0,26,Japanese
Westbahnhof S U / Felberstraße,Restaurant Mythos,518.4214152037755,4.0,30,Greek
Westbahnhof S U / Felberstraße,Mariahilferbräu,514.4251715994327,3.5,47,Austrian
Westbahnhof S U / Felberstraße,Burgerista,137.9768238184923,3.5,8,Burgers
Westbahnhof S U / Felberstraße,Mozart's,472.6630721070664,4.5,12,Gastropubs
Westbahnhof S U / Felberstraße,Café Westend,266.0871692630398,3.0,68,Cafes
Westbahnhof S U / Felberstraße,Restaurant Mill,579.6984435490067,4.0,36,Austrian
Westbahnhof S U / Felberstraße,Yummy Cooking,380.9775010961519,5.0,14,Asian Fusion
Westbahnhof S U / Felberstraße,I Terroni,593.0967555555347,3.5,36,Pizza
Westbahnhof S U / Felberstraße,News Café,464.7194661327038,4.5,11,Cafes
Westbahnhof S U / Felberstraße,Garda,373.4412414304162,4.5,11,Ice Cream & Frozen Yogurt
Neubaugasse U,Europa,152.52291276362052,3.5,68,Bars
Neubaugasse U,Café Ritter,69.18778362375096,3.5,59,Cafes
Neubaugasse U,Door No. 8,89.53017706030667,4.0,11,Steakhouses
Neubaugasse U,Sapa,168.05137906360503,3.5,55,Vietnamese
Neubaugasse U,China-Restaurant Ostwind,229.41881841802788,4.5,30,Chinese
Neubaugasse U,Maschu Maschu,181.71304846131804,3.5,95,Middle Eastern
Neubaugasse U,Paolo Bortolotti,43.34041457133437,4.0,26,Ice Cream & Frozen Yogurt
Neubaugasse U,Tsutenkaku Sushi-Haus,58.08574148152398,5.0,10,Japanese
Neubaugasse U,Tanzcafe Jenseits,73.67757711955537,4.0,24,Dance Clubs
Neubaugasse U,Berliner Döner,569.4579858996437,5.0,46,Food Stands
Neubaugasse U,Liebling,134.94701186035488,4.0,35,Cafes
Neubaugasse U,Bangkok,472.76699566388584,4.5,69,Thai
Neubaugasse U,Restaurant Kaiserwalzer 2.0,438.8147169210903,4.5,28,Austrian
Neubaugasse U,Figar,295.91112345884005,4.0,35,Cafes
Neubaugasse U,Bao Bar,86.3237725964368,4.0,10,Asian Fusion
Neubaugasse U,Teddy's American Diner,226.7114481755299,4.5,9,Burgers
Neubaugasse U,Restaurant Wiener,421.15986879960997,4.5,22,Wine Bars
Neubaugasse U,Stylez,102.5287751557814,3.5,26,Lounges
Neubaugasse U,Schnitzelwirt,462.9843711854594,4.0,133,Schnitzel
Neubaugasse U,Brandauer Gerngroß,227.03318090966232,3.5,23,Austrian
Jägerstraße U,Mraz & Sohn,614.29641761451,5.0,20,Austrian
Jägerstraße U,Saphire,501.827482715248,4.0,9,Turkish
Jägerstraße U,Diwan,578.6223449173866,4.5,11,Food Stands
Jägerstraße U,Pizzeria Da Adriano,589.5167380485398,4.5,5,Pizza
Jägerstraße U,Pink Pepper,154.63182517138412,2.5,2,Pubs
Jägerstraße U,Gasthaus Haller,558.6667009168119,3.5,8,Austrian
Jägerstraße U,Café TGM,223.39359297962747,3.0,1,Cafes
Jägerstraße U,Burger King,244.90142858440393,3.5,2,Fast Food
Jägerstraße U,20. Wiener Gemeindebezirk,244.90142858440393,3.0,4,Local Flavor
Jägerstraße U,Buffet 019,430.162910535578,4.0,5,Gastropubs
Jägerstraße U,Gasthaus Lebenstraum,470.7461247325289,5.0,1,International
Jägerstraße U,Razavi,534.1868565336249,4.0,1,Bars
Jägerstraße U,Fähnrich´s,618.5716658663328,4.5,2,Austrian
Jägerstraße U,Schnitzelmeister,505.28241143044335,5.0,1,Schnitzel
Jägerstraße U,Leonardelli,473.73397287644264,5.0,1,Ice Cream & Frozen Yogurt
Jägerstraße U,Morgenröte,507.3718829716011,4.0,1,Japanese
Jägerstraße U,Bäckerei GÜL,449.6111106613041,5.0,1,Bakeries
Jägerstraße U,Schwarzkappler,244.90142858440393,2.0,4,Local Flavor
Jägerstraße U,WaLLENSTEiN,601.4622223991169,4.5,2,Cafes
Jägerstraße U,Wallenstein,593.9109744577531,4.0,1,Bakeries
Mayerhofgasse,Entler,68.39890765275645,4.5,30,Austrian
Mayerhofgasse,Corto e Nero,23.722611991377274,4.5,8,Cafes
Mayerhofgasse,Sebastiano,63.52368095764635,4.0,17,Italian
Mayerhofgasse,Wieden Bräu - Gastronomie mit Pfiff,221.3036644943644,3.5,44,Breweries
Mayerhofgasse,Cafe Wortner,145.11923351257357,3.5,30,Cafes
Mayerhofgasse,Taste of India,455.25657208626245,4.5,45,Indian
Mayerhofgasse,CHANG,178.82282905629046,4.5,14,Pan Asian
Mayerhofgasse,Zum Alten Fassl,511.94386914220314,4.5,32,Austrian
Mayerhofgasse,Santos,354.6775698420108,4.0,35,Mexican
Mayerhofgasse,Zur Herknerin,242.78166992324594,4.5,10,Austrian
Mayerhofgasse,Zweitbester,404.96852192535965,4.0,35,Breakfast & Brunch
Mayerhofgasse,May Lee,157.58557693100045,4.0,18,Pan Asian
Mayerhofgasse,Allergiker Café,177.9900022519802,4.5,7,Cafes
Mayerhofgasse,Artner Restaurant Weinkellerei,233.77794267150455,4.0,23,Wine Bars
Mayerhofgasse,Gasthaus Wolf,176.7793341445524,3.5,16,Austrian
Mayerhofgasse,Lima56,589.9354137287514,4.0,24,Peruvian
Mayerhofgasse,Aromat,408.8822527165257,4.5,20,Creperies
Mayerhofgasse,Wiener-Wiaz'haus.,444.25240257104355,4.0,23,Gastropubs
Mayerhofgasse,Johnny's,490.5029253439909,4.0,32,Irish Pub
Mayerhofgasse,Veganista,409.1706221985291,4.5,23,Ice Cream & Frozen Yogurt
Friedrich-Engels-Platz,Polly's Eissalon,53.33688236265867,3.5,6,Ice Cream & Frozen Yogurt
Friedrich-Engels-Platz,D'lounge,645.4376645485056,4.0,11,Pizza
Friedrich-Engels-Platz,Kurze Pause,119.5647898054959,5.0,1,Turkish
Friedrich-Engels-Platz,Siegreich,239.59723185742624,3.5,5,Chinese
Friedrich-Engels-Platz,SOHO,648.5115187078065,3.5,12,Hookah Bars
Friedrich-Engels-Platz,Pani Bär,557.0469621739439,4.0,6,Mongolian
Friedrich-Engels-Platz,Simitchi,498.24192379795016,4.5,2,Breakfast & Brunch
Friedrich-Engels-Platz,Cafe Coretto,363.50863653620263,3.5,3,Cafes
Friedrich-Engels-Platz,Piazetta Restaurant-Pizzeria,491.6252158156551,3.5,3,Pizza
Friedrich-Engels-Platz,Sunrise Gourmet - Kioyo,627.0134583457314,3.0,15,Japanese
Friedrich-Engels-Platz,Nero,638.1066572057648,3.0,2,Cocktail Bars
Friedrich-Engels-Platz,Kebab-Haus Sevgi,235.21616659943646,3.0,1,Turkish
Friedrich-Engels-Platz,Restaurant canteen Rivergate,466.50811451654954,3.0,2,Canteen
Friedrich-Engels-Platz,Henry,652.2259638521849,4.0,1,Asian Fusion
Friedrich-Engels-Platz,Dean & David,620.9982426963569,4.0,2,Salad
Friedrich-Engels-Platz,McDonald's,437.1157006025843,2.5,2,Fast Food
Friedrich-Engels-Platz,BURGERISTA,641.5088680348154,1.5,2,Burgers
Friedrich-Engels-Platz,Angkor Club,562.8584275730965,3.0,1,Hookah Bars
Friedrich-Engels-Platz,KFC,595.4916075061732,3.0,5,Fast Food
Friedrich-Engels-Platz,Eiscafé am Eck,296.89609390027897,4.0,1,Ice Cream & Frozen Yogurt
Traisengasse S,Gasthaus Kopp,528.975495415382,4.5,73,Austrian
Traisengasse S,Zum Nussgartl,450.9964136411009,4.5,12,Austrian
Traisengasse S,Thai Lotus,606.2404939621655,4.5,19,Thai
Traisengasse S,Bezirksmuseum Brigittenau,56.28254458751891,5.0,1,Museums
Traisengasse S,Gasthaus zur Hausmannskost,184.75868908642008,5.0,1,Gastropubs
Traisengasse S,Pizzeria Dal Maestro,517.3880846913588,4.0,4,Pizza
Traisengasse S,Cafe Dresdnerhof,410.99314807703536,4.0,4,Restaurants
Traisengasse S,Ra'Mien Go,277.60577689815767,3.0,2,Asian Fusion
Traisengasse S,Kebab Mampf,469.02044740793986,3.0,6,Kebab
Traisengasse S,Anker,288.9549062353108,3.0,2,Bakeries
Traisengasse S,Mortara Beisl,302.4496685739679,4.0,1,Austrian
Traisengasse S,Xtanbul Restaurant,454.4378011587929,4.5,3,Kebab
Traisengasse S,Mortaraplatz'l,258.19119873604103,3.0,1,Austrian
Traisengasse S,Café Haller,467.4280729549827,4.0,1,Dive Bars
Traisengasse S,Cafe Delphin,288.9549062353108,3.0,1,Desserts
Traisengasse S,Yan Asia Imbiss,497.998580962424,4.0,1,Chinese
Traisengasse S,Kebap Buhara - Hasan Bayar,438.1970056940846,4.5,2,Turkish
Traisengasse S,The Gentle,420.3550422858199,3.0,1,Cafes
Marschallplatz,Tiziano Ristorante,463.2315654964863,4.0,7,Italian
Marschallplatz,Bierstöckl,498.11271119714024,3.5,15,Austrian
Marschallplatz,Gasthaus Haschka,376.1115686373516,4.0,2,Austrian
Marschallplatz,Restaurant Hervicushof,326.6497876766726,4.0,2,Austrian
Marschallplatz,Pizzeria Marina 2,557.8489031415866,4.0,3,Pizza
Marschallplatz,Schloss Hetzendorf,368.80058940621615,4.0,1,Landmarks & Historical Buildings
Marschallplatz,Pizzeria-Ristorante Bellino,341.0565716204275,4.0,4,Pizza
Marschallplatz,Alt Hetzendorf,496.9585935556819,4.0,1,Gastropubs
Hütteldorf  S U,Gasthaus Peschta,31.873828424675153,4.5,5,Austrian
Hütteldorf  S U,Yume,523.7346526733985,4.5,53,Sushi Bars
Hütteldorf  S U,Asiatisches Restaurant L421,677.1066698814834,4.5,15,Asian Fusion
Hütteldorf  S U,Francesco,557.4592614864158,4.0,20,Pizza
Hütteldorf  S U,Türkis Imbiss,95.42772300385845,4.0,1,Kebab
Hütteldorf  S U,Das Hütteldorfer,376.49010164410015,4.0,5,Austrian
Hütteldorf  S U,Cafe Hütteldorf,69.75480590411523,4.0,1,Cafes
Hütteldorf  S U,Per Sempre,238.93752707298592,4.5,2,Pizza
Hütteldorf  S U,Mauerbach-Wienfluss,133.58927137138988,4.5,2,Parks
Hütteldorf  S U,Wandern mit Hund in Hütteldorf,133.58927137138988,5.0,1,Hiking
Hütteldorf  S U,Grillhendlstand Merkur,495.6170493098773,5.0,2,Fast Food
Hütteldorf  S U,Stags Head,393.3918317414824,5.0,1,Pubs
Hütteldorf  S U,Fuhrmannhaus-Weinschenke,436.8021696168124,4.0,2,Heuriger
Hütteldorf  S U,Bäckerei Schwarz,346.4123379394494,5.0,1,Bakeries
Hütteldorf  S U,Cafe Kozian,366.0711015267665,3.0,1,Bakeries
Hütteldorf  S U,Bäckerei Schwarz,421.3801709990228,3.0,1,Bakeries
Hütteldorf  S U,Goodlands Skatepark,529.9595247983335,4.0,3,Skate Parks
Hütteldorf  S U,Taverna Agora,368.5453934386516,2.5,2,Greek
Hütteldorf  S U,Segafredo Hütteldorf,520.424832862679,4.0,1,Coffee & Tea
Hütteldorf  S U,Rapideum,291.89270101840503,4.0,1,Museums
Loquaipark,Gastwirtschaft Steman,78.77863778899442,4.0,51,Austrian
Loquaipark,Mini,252.44556240864978,4.5,72,International
Loquaipark,Café Jelinek,67.19558392641136,4.0,53,Cafes
Loquaipark,Yak & Yeti,150.83239002941835,4.0,64,Himalayan/Nepalese
Loquaipark,Brass Monkey,131.38378028920167,4.5,41,Cafes
Loquaipark,Restaurant Kaiserwalzer 2.0,241.91652295302254,4.5,28,Austrian
Loquaipark,Thai Isaan Kitchen,187.2642002229521,4.0,52,Thai
Loquaipark,Aroi Thai,383.34596861976894,4.5,27,Thai
Loquaipark,Café Grüner Salon,88.52811032161082,5.0,5,Coffee & Tea
Loquaipark,Barfly's,254.24249607279168,4.5,17,Cocktail Bars
Loquaipark,Restaurant Salzberg,322.8782575958929,3.5,48,Austrian
Loquaipark,Pizzeria Mama Mia,44.767737174571,3.5,9,Pizza
Loquaipark,Schillinger's Swing Kitchen,488.75262667533764,4.5,52,Vegan
Loquaipark,le Pho,276.0767836213641,4.0,54,Vietnamese
Loquaipark,Nam Nam,263.7808743785945,3.5,47,Indian
Loquaipark,Restaurant Mythos,408.56235514798277,4.0,30,Greek
Loquaipark,Teddy's American Diner,436.73016104529137,4.5,9,Burgers
Loquaipark,Disco Volante,369.825492220239,4.0,37,Italian
Loquaipark,Cafe Willendorf,378.5972770633324,4.5,16,Cafes
Loquaipark,Dublin,212.73799184824207,4.0,14,Irish Pub
Schottenring U /Herminengasse,Pizza Mari,339.3101014643887,4.5,88,Pizza
Schottenring U /Herminengasse,Tortillería y Antojitos Mexikanos,322.99879096797423,4.0,58,Mexican
Schottenring U /Herminengasse,Gasthaus zum Friedensrichter,42.59216651813107,4.5,5,Austrian
Schottenring U /Herminengasse,Otto Wagner Schützenhaus,29.709982701068242,4.0,4,Austrian
Schottenring U /Herminengasse,Adria Wien,89.70450356861326,3.5,19,Beach Bars
Schottenring U /Herminengasse,Schöne Perle,324.8240450665975,3.5,67,Austrian
Schottenring U /Herminengasse,Leopold,441.3884484251636,4.0,28,Gastropubs
Schottenring U /Herminengasse,Das Heinz,442.766298137671,4.5,22,Austrian
Schottenring U /Herminengasse,Tel Aviv Beach,169.9079782427304,3.5,36,Middle Eastern
Schottenring U /Herminengasse,Pasta... e Basta,328.26281355243026,4.0,28,Italian
Schottenring U /Herminengasse,Dino's American Bar,529.6850278247166,4.5,37,Bars
Schottenring U /Herminengasse,Reisinger's Am Salzgries,522.6516244960374,4.5,19,Austrian
Schottenring U /Herminengasse,Cafe Aera,359.1320701338403,4.0,29,Cafes
Schottenring U /Herminengasse,Tewa am Karmelitermarkt,292.4423652876908,4.0,18,International
Schottenring U /Herminengasse,Livingstone,389.75362768691497,4.0,28,Steakhouses
Schottenring U /Herminengasse,Weinschenke,327.19781826871787,4.5,8,Burgers
Schottenring U /Herminengasse,Skopik & Lohn,378.19403838509425,4.0,41,Austrian
Schottenring U /Herminengasse,La Massa,420.1620786708346,4.5,7,Pizza
Schottenring U /Herminengasse,Pizza Quartier,269.29999808910515,4.0,11,Pizza
Schottenring U /Herminengasse,Konfuzius,103.34966655573395,4.0,3,Asian Fusion
Turnergasse,Mariahilferbräu,90.88205008070037,3.5,47,Austrian
Turnergasse,News Café,139.39857920717287,4.5,11,Cafes
Turnergasse,Mozart's,164.94645381336917,4.5,12,Gastropubs
Turnergasse,Restaurant - Brauhof Wien,42.76067090801278,3.5,5,Brewpubs
Turnergasse,Gasthaus Quell,509.8707837089354,4.5,54,Beisl
Turnergasse,Pizzeria Mafiosi,549.2574867986319,4.5,52,Pizza
Turnergasse,Hanoi,182.80231440747153,4.0,9,Vietnamese
Turnergasse,Josef Schrott,55.94598486173735,4.0,8,Bakeries
Turnergasse,Mr. Schnitzel,96.45513903749038,5.0,4,Schnitzel
Turnergasse,Travel Shack,272.43575747745655,3.5,30,Pubs
Turnergasse,Yummy Cooking,251.57866094295912,5.0,14,Asian Fusion
Turnergasse,Garda,238.09386671000019,4.5,11,Ice Cream & Frozen Yogurt
Turnergasse,Happy Buddha,287.16485232398793,3.5,29,Dim Sum
Turnergasse,Mozart  Stüberl,162.15708081417205,4.0,4,Bars
Turnergasse,Hollywood Burger,139.94843931527927,4.0,6,Burgers
Turnergasse,Vapiano,464.422235947536,3.5,42,Italian
Turnergasse,Pitawerk,195.73874050154402,4.5,6,Middle Eastern
Turnergasse,Café Westend,569.6530407372734,3.0,68,Cafes
Turnergasse,Donaudelta,506.6074649458865,4.0,8,Restaurants
Turnergasse,Vikerl's Lokal,261.35417832971694,4.5,3,Austrian
Brünnlbadgasse,Gasthaus Heidenkummer,321.52927539664057,5.0,17,Gastropubs
Brünnlbadgasse,My Chocolate,39.378925378824036,5.0,4,Candy Stores
Brünnlbadgasse,Pizzeria Casa Piccola,341.83393174830985,5.0,15,Pizza
Brünnlbadgasse,Café Benno,310.4272879815481,4.0,37,Bars
Brünnlbadgasse,Debakel,114.24497713847606,4.0,13,Dive Bars
Brünnlbadgasse,Die Wäscherei,301.51527722451954,3.5,58,Burgers
Brünnlbadgasse,Caffè Latte,431.1359685980255,3.5,27,Cafes
Brünnlbadgasse,Tunnel,397.5734147418572,3.5,42,Bars
Brünnlbadgasse,Brot & Spiele,318.73259750203476,4.0,25,Pubs
Brünnlbadgasse,Pizzeria Ristorante Toscana,91.30009014937104,4.5,5,Food Delivery Services
Brünnlbadgasse,Puerta del Sol,558.9676864501291,4.5,17,Spanish
Brünnlbadgasse,Piaristenkeller,550.5310173918077,4.5,12,Gastropubs
Brünnlbadgasse,Coffee Pirates,409.38862303888595,4.5,35,Coffee Roasteries
Brünnlbadgasse,La Tavolozza,406.052066899322,4.0,26,Italian
Brünnlbadgasse,Dal Toscano,271.31377108567375,4.0,13,Italian
Brünnlbadgasse,Bodega 1080,139.11535093668184,4.5,2,Spanish
Brünnlbadgasse,Schnitzelhof,144.92908949592754,4.5,4,Austrian
Brünnlbadgasse,Restaurant Winter,52.0912257418326,4.0,5,Restaurants
Brünnlbadgasse,Sommariva,23.45976261935288,4.0,1,Ice Cream & Frozen Yogurt
Brünnlbadgasse,Café Merkur,537.5361640191271,3.5,48,Cafes
Museumsquartier U2,Addicted to Rock,116.29418433342857,4.5,17,Cocktail Bars
Museumsquartier U2,ra'mien,239.4814130672365,4.0,147,Asian Fusion
Museumsquartier U2,Glacis Beisl,310.6489097867812,4.0,136,Austrian
Museumsquartier U2,Saigon,300.0907053298211,4.5,71,Vietnamese
Museumsquartier U2,lutz,136.13970016080646,3.5,52,Bars
Museumsquartier U2,I Ragazzi,472.78921774184886,4.5,65,Pizza
Museumsquartier U2,Bier & Bierli,477.71817633196775,4.5,110,Austrian
Museumsquartier U2,Amerlingbeisl,502.74961438633767,4.0,82,Coffee & Tea
Museumsquartier U2,MQ daily,183.1046018038412,4.0,37,Cafes
Museumsquartier U2,Kunsthistorisches Museum,175.68670191337762,4.5,104,Museums
Museumsquartier U2,Phil,218.05633662177638,4.5,161,Bookstores
Museumsquartier U2,Palmenhaus,513.8093981886566,4.0,118,Lounges
Museumsquartier U2,Mama Liu & Sons,409.30168074646565,4.0,47,Dim Sum
Museumsquartier U2,Museumsquartier MQ,217.40359399846722,4.5,89,Museums
Museumsquartier U2,MQ Kantine,248.23727059497594,3.5,51,Canteen
Museumsquartier U2,Natsu,34.53902493278862,3.5,11,Japanese
Museumsquartier U2,Leopold Museum,155.53065161157235,4.5,44,Museums
